tweet_id,rating_numerator,rating_denominator,name,dog_stage,p1,p1_confidence,p1_dog,p2,p2_confidence,p2_dog,p3,p3_confidence,p3_dog,retweet_count,favorite_count,year,month,day
800859414831898624,11.0,10.0,NULL,doggo,,,,,,,,,,91.0,648.0,2016,November,Tuesday
800751577355128832,12.0,10.0,Mauve,,cocker_spaniel,0.772,True,miniature_poodle,0.077,True,toy_poodle,0.04,True,2640.0,10105.0,2016,November,Monday
800513324630806528,11.0,10.0,Chef,,Pembroke,0.829,True,Cardigan,0.167,True,Chihuahua,0.001,True,2836.0,12514.0,2016,November,Monday
800388270626521089,12.0,10.0,Doc,floofer,golden_retriever,0.36,True,Pembroke,0.194,True,collie,0.155,True,2641.0,10636.0,2016,November,Sunday
800141422401830912,13.0,10.0,Peaches,,golden_retriever,0.938,True,kuvasz,0.025,True,Labrador_retriever,0.023,True,2398.0,14533.0,2016,November,Sunday
799757965289017345,13.0,10.0,Sobe,doggo,Border_collie,0.443,True,collie,0.289,True,Shetland_sheepdog,0.196,True,2008.0,7986.0,2016,November,Friday
799422933579902976,12.0,10.0,Longfellow,,miniature_pinscher,0.584,True,redbone,0.276,True,toy_terrier,0.019,True,1803.0,7695.0,2016,November,Friday
799297110730567681,11.0,10.0,Jeffrey,,malamute,0.985,True,Siberian_husky,0.006,True,Eskimo_dog,0.005,True,2570.0,9403.0,2016,November,Thursday
799063482566066176,11.0,10.0,Mister,,Norfolk_terrier,0.334,True,Norwich_terrier,0.232,True,Australian_terrier,0.214,True,2346.0,7705.0,2016,November,Thursday
798933969379225600,12.0,10.0,Iroh,,Siberian_husky,0.703,True,Eskimo_dog,0.229,True,malamute,0.044,True,4164.0,12445.0,2016,November,Wednesday
798925684722855936,11.0,10.0,Shadow,,West_Highland_white_terrier,0.539,True,cairn,0.185,True,Norfolk_terrier,0.163,True,1363.0,7169.0,2016,November,Wednesday
798209839306514432,13.0,10.0,Cooper,,Pekinese,0.525,True,Shih-Tzu,0.103,True,Pomeranian,0.098,True,2425.0,9938.0,2016,November,Monday
797971864723324932,12.0,10.0,NULL,pupper,American_Staffordshire_terrier,0.49,True,Chihuahua,0.306,True,Staffordshire_bullterrier,0.073,True,2894.0,10971.0,2016,November,Monday
797545162159308800,12.0,10.0,Cassie,,Pembroke,0.954,True,Cardigan,0.034,True,papillon,0.01,True,4626.0,13902.0,2016,November,Saturday
797236660651966464,12.0,10.0,Pancake,,collie,0.767,True,Border_collie,0.101,True,kelpie,0.048,True,6178.0,18965.0,2016,November,Saturday
797165961484890113,11.0,10.0,NULL,,,,,,,,,,,24.0,214.0,2016,November,Friday
796865951799083009,12.0,10.0,Tyr,,Cardigan,0.839,True,Boston_bull,0.081,True,Pembroke,0.035,True,1831.0,7323.0,2016,November,Friday
796759840936919040,11.0,10.0,Romeo,,American_Staffordshire_terrier,0.464,True,Staffordshire_bullterrier,0.156,True,Weimaraner,0.138,True,2843.0,11221.0,2016,November,Thursday
796484825502875648,12.0,10.0,NULL,doggo,cocker_spaniel,0.117,True,seat_belt,0.108,False,Australian_terrier,0.1,True,1656.0,7200.0,2016,November,Wednesday
796387464403357696,12.0,10.0,Snicku,,Pekinese,0.461,True,Pomeranian,0.289,True,Siamese_cat,0.052,False,3899.0,10474.0,2016,November,Wednesday
796149749086875649,11.0,10.0,Ruby,,golden_retriever,0.6,True,Labrador_retriever,0.141,True,seat_belt,0.087,False,13403.0,30573.0,2016,November,Wednesday
796125600683540480,13.0,10.0,NULL,,,,,,,,,,,1688.0,4742.0,2016,November,Tuesday
796116448414461957,11.0,10.0,NULL,,Cardigan,0.7,True,Pembroke,0.261,True,papillon,0.017,True,2258.0,8657.0,2016,November,Tuesday
796080075804475393,12.0,10.0,Yogi,,chow,0.974,True,Tibetan_mastiff,0.014,True,gibbon,0.002,False,2172.0,8034.0,2016,November,Tuesday
796031486298386433,13.0,10.0,Daisy,,golden_retriever,0.894,True,Labrador_retriever,0.07,True,doormat,0.008,False,3511.0,10288.0,2016,November,Tuesday
795464331001561088,13.0,10.0,NULL,doggo,golden_retriever,0.193,True,Chesapeake_Bay_retriever,0.158,True,soft-coated_wheaten_terrier,0.125,True,22022.0,46868.0,2016,November,Monday
795400264262053889,12.0,10.0,Brody,,golden_retriever,0.925,True,Labrador_retriever,0.059,True,tennis_ball,0.004,False,2691.0,9531.0,2016,November,Sunday
794926597468000259,12.0,10.0,Mack,,teddy,0.57,False,bath_towel,0.174,False,toy_poodle,0.038,True,2165.0,9701.0,2016,November,Saturday
794332329137291264,12.0,10.0,Nimbus,,Samoyed,0.988,True,malamute,0.005,True,Great_Pyrenees,0.003,True,2543.0,9149.0,2016,November,Friday
793962221541933056,12.0,10.0,Maximus,,Labrador_retriever,0.862,True,golden_retriever,0.044,True,Staffordshire_bullterrier,0.016,True,4590.0,15935.0,2016,November,Wednesday
793845145112371200,13.0,10.0,Clark,,Old_English_sheepdog,0.765,True,Bedlington_terrier,0.113,True,Kerry_blue_terrier,0.048,True,1752.0,8785.0,2016,November,Wednesday
793601777308463104,12.0,10.0,Dobby,,miniature_pinscher,0.539,True,Chihuahua,0.218,True,toy_terrier,0.089,True,,,2016,November,Tuesday
793500921481273345,12.0,10.0,Fiona,,golden_retriever,0.326,True,Labrador_retriever,0.22,True,Chesapeake_Bay_retriever,0.163,True,2238.0,10145.0,2016,November,Tuesday
793286476301799424,13.0,10.0,Moreton,,Afghan_hound,0.275,True,borzoi,0.142,True,doormat,0.11,False,8611.0,23381.0,2016,November,Tuesday
793271401113350145,12.0,10.0,Dave,,Siberian_husky,0.232,True,Eskimo_dog,0.207,True,Pembroke,0.07,True,2255.0,8262.0,2016,November,Tuesday
793256262322548741,12.0,10.0,NULL,,basset,0.208,True,Walker_hound,0.061,True,beagle,0.041,True,7825.0,18969.0,2016,November,Tuesday
793241302385262592,13.0,10.0,Tucker,,golden_retriever,0.559,True,Labrador_retriever,0.39,True,cocker_spaniel,0.036,True,3087.0,10011.0,2016,November,Tuesday
793226087023144960,11.0,10.0,Juno,,wire-haired_fox_terrier,0.456,True,Lakeland_terrier,0.273,True,English_springer,0.084,True,2727.0,9295.0,2016,October,Monday
793210959003287553,10.0,10.0,Maude,,doormat,0.874,False,French_bulldog,0.019,True,Boston_bull,0.015,True,2615.0,8489.0,2016,October,Monday
793195938047070209,12.0,10.0,Lily,puppo,Labrador_retriever,0.655,True,golden_retriever,0.074,True,Chihuahua,0.042,True,5287.0,14475.0,2016,October,Monday
793180763617361921,11.0,10.0,Newt,,Lakeland_terrier,0.267,True,Irish_terrier,0.219,True,Airedale,0.133,True,1873.0,6571.0,2016,October,Monday
793165685325201412,12.0,10.0,Benji,,golden_retriever,0.946,True,Labrador_retriever,0.036,True,doormat,0.002,False,2635.0,8916.0,2016,October,Monday
793150605191548928,11.0,10.0,Nida,,Italian_greyhound,0.194,True,bluetick,0.16,True,standard_poodle,0.126,True,,,2016,October,Monday
793120401413079041,11.0,10.0,Robin,,Labrador_retriever,0.725,True,golden_retriever,0.17,True,kuvasz,0.036,True,,,2016,October,Monday
792883833364439040,12.0,10.0,Bailey,,jack-o'-lantern,0.999,False,basketball,0.0,False,standard_poodle,0.0,True,4014.0,10729.0,2016,October,Monday
792773781206999040,12.0,10.0,Monster,,Yorkshire_terrier,0.913,True,silky_terrier,0.068,True,Australian_terrier,0.004,True,1576.0,7006.0,2016,October,Sunday
792394556390137856,12.0,10.0,BeBe,,cocker_spaniel,0.746,True,Irish_setter,0.092,True,miniature_poodle,0.061,True,4024.0,12746.0,2016,October,Saturday
792050063153438720,11.0,10.0,Remus,,komondor,0.943,True,swab,0.053,False,Tibetan_terrier,0.003,True,1675.0,6789.0,2016,October,Friday
791774931465953280,14.0,10.0,NULL,,,,,,,,,,,20813.0,42835.0,2016,October,Thursday
791672322847637504,13.0,10.0,NULL,,golden_retriever,0.705,True,Labrador_retriever,0.22,True,kuvasz,0.016,True,2934.0,11170.0,2016,October,Thursday
791406955684368384,12.0,10.0,Levi,,Pembroke,0.973,True,Cardigan,0.027,True,basenji,0.0,True,3866.0,12506.0,2016,October,Wednesday
791312159183634433,12.0,10.0,Mabel,,miniature_pinscher,0.893,True,toy_terrier,0.096,True,Doberman,0.004,True,2371.0,8329.0,2016,October,Wednesday
790987426131050500,12.0,10.0,Misty,,cocker_spaniel,0.349,True,flat-coated_retriever,0.31,True,Newfoundland,0.105,True,1993.0,9321.0,2016,October,Tuesday
790946055508652032,12.0,10.0,Betty,puppo,dishwasher,0.7,False,golden_retriever,0.246,True,chow,0.039,True,4399.0,15888.0,2016,October,Tuesday
790698755171364864,12.0,10.0,Mosby,,Bernese_mountain_dog,0.997,True,EntleBucher,0.001,True,Appenzeller,0.001,True,1812.0,7812.0,2016,October,Monday
790581949425475584,11.0,10.0,Duke,,refrigerator,0.999,False,malinois,0.0,True,kelpie,0.0,True,6665.0,19606.0,2016,October,Monday
790337589677002753,12.0,10.0,Maggie,,Pembroke,0.659,True,Cardigan,0.153,True,toy_terrier,0.102,True,1771.0,7431.0,2016,October,Sunday
790277117346975746,11.0,10.0,Bruce,,Labrador_retriever,0.428,True,Great_Dane,0.191,True,curly-coated_retriever,0.146,True,2963.0,11924.0,2016,October,Sunday
789986466051088384,12.0,10.0,Happy,,tub,0.479,False,bathtub,0.325,False,golden_retriever,0.079,True,2151.0,8819.0,2016,October,Sunday
789903600034189313,13.0,10.0,Ralphy,pupper,,,,,,,,,,3890.0,9803.0,2016,October,Saturday
789628658055020548,13.0,10.0,Eli,,chow,0.261,True,cougar,0.088,False,Pomeranian,0.08,True,1653.0,7089.0,2016,October,Saturday
789599242079838210,12.0,10.0,Brownie,,Chesapeake_Bay_retriever,0.879,True,beagle,0.019,True,Labrador_retriever,0.017,True,1798.0,6395.0,2016,October,Friday
789530877013393408,12.0,10.0,Rizzy,,schipperke,0.363,True,kelpie,0.197,True,Norwegian_elkhound,0.151,True,3168.0,11104.0,2016,October,Friday
789314372632018944,13.0,10.0,NULL,,,,,,,,,,,2144.0,8210.0,2016,October,Friday
789268448748703744,10.0,10.0,Stella,,malamute,0.813,True,Siberian_husky,0.121,True,Eskimo_dog,0.024,True,2451.0,8677.0,2016,October,Friday
789137962068021249,12.0,10.0,Bo,,Chihuahua,0.746,True,Pekinese,0.07,True,Pembroke,0.049,True,2612.0,9238.0,2016,October,Thursday
788908386943430656,11.0,10.0,Lucy,,remote_control,0.882,False,oscilloscope,0.036,False,golden_retriever,0.034,True,11731.0,26108.0,2016,October,Thursday
788765914992902144,12.0,10.0,Butter,,cocker_spaniel,0.501,True,golden_retriever,0.273,True,jigsaw_puzzle,0.041,False,9683.0,25961.0,2016,October,Wednesday
788412144018661376,11.0,10.0,Dexter,,golden_retriever,0.805,True,Labrador_retriever,0.114,True,Brittany_spaniel,0.039,True,4939.0,14754.0,2016,October,Tuesday
788178268662984705,13.0,10.0,NULL,,Samoyed,0.735,True,Pomeranian,0.075,True,Arctic_fox,0.036,False,1983.0,6909.0,2016,October,Tuesday
788150585577050112,13.0,10.0,Leo,,chow,0.814,True,Pomeranian,0.113,True,Chihuahua,0.016,True,1204.0,5809.0,2016,October,Monday
787810552592695296,11.0,10.0,Frank,,pug,0.363,True,French_bulldog,0.222,True,English_setter,0.08,True,2847.0,8164.0,2016,October,Monday
787717603741622272,13.0,10.0,Tonks,puppo,German_shepherd,0.992,True,malinois,0.005,True,kelpie,0.001,True,2590.0,9718.0,2016,October,Sunday
787397959788929025,11.0,10.0,Moose,,Chihuahua,0.9,True,toy_terrier,0.021,True,miniature_pinscher,0.019,True,2672.0,10347.0,2016,October,Saturday
787322443945877504,10.0,10.0,Lincoln,,seat_belt,0.748,False,golden_retriever,0.106,True,dingo,0.017,False,1630.0,7412.0,2016,October,Saturday
786963064373534720,12.0,10.0,Rory,,golden_retriever,0.915,True,Saluki,0.046,True,Labrador_retriever,0.038,True,7452.0,25318.0,2016,October,Friday
786709082849828864,75.0,10.0,Logan,,Pomeranian,0.467,True,Persian_cat,0.123,False,chow,0.103,True,,,2016,October,Thursday
786664955043049472,12.0,10.0,NULL,,Leonberg,0.512,True,keeshond,0.465,True,Pomeranian,0.008,True,,,2016,October,Thursday
786595970293370880,11.0,10.0,Dale,,Pembroke,0.71,True,Cardigan,0.287,True,chow,0.001,True,2928.0,8995.0,2016,October,Thursday
786363235746385920,13.0,10.0,Rizzo,doggo,golden_retriever,0.929,True,Labrador_retriever,0.063,True,Saluki,0.002,True,3227.0,10295.0,2016,October,Thursday
786286427768250368,12.0,10.0,Arnie,,,,,,,,,,,2655.0,7574.0,2016,October,Wednesday
786233965241827333,11.0,10.0,Mattie,,Labrador_retriever,0.478,True,schipperke,0.225,True,Staffordshire_bullterrier,0.077,True,4392.0,14436.0,2016,October,Wednesday
786051337297522688,13.0,10.0,NULL,puppo,,,,,,,,,,149.0,1356.0,2016,October,Wednesday
785927819176054784,12.0,10.0,Lucy,,teddy,0.972,False,toy_poodle,0.008,True,chow,0.003,True,,,2016,October,Tuesday
785872687017132033,12.0,10.0,Rusty,,Great_Pyrenees,0.392,True,golden_retriever,0.198,True,Pekinese,0.143,True,1675.0,6357.0,2016,October,Tuesday
785533386513321988,11.0,10.0,Dallas,,miniature_pinscher,0.436,True,black-and-tan_coonhound,0.258,True,Rottweiler,0.145,True,1844.0,8603.0,2016,October,Monday
785515384317313025,10.0,10.0,NULL,,,,,,,,,,,1167.0,5806.0,2016,October,Monday
785264754247995392,12.0,10.0,Doc,,teddy,0.675,False,cradle,0.057,False,chow,0.056,True,1522.0,6911.0,2016,October,Sunday
785170936622350336,11.0,10.0,Hero,,seat_belt,0.891,False,Eskimo_dog,0.027,True,Samoyed,0.02,True,4510.0,11397.0,2016,October,Sunday
784826020293709826,13.0,10.0,Rusty,,chow,0.09,True,binoculars,0.083,False,Irish_setter,0.077,True,3016.0,9586.0,2016,October,Saturday
784517518371221505,11.0,10.0,Frankie,,malamute,0.758,True,Eskimo_dog,0.151,True,Siberian_husky,0.085,True,2371.0,8510.0,2016,October,Friday
784431430411685888,12.0,10.0,Stormy,,miniature_poodle,0.745,True,toy_poodle,0.243,True,standard_poodle,0.011,True,1184.0,5450.0,2016,October,Friday
784183165795655680,12.0,10.0,Reginald,puppo,,,,,,,,,,7494.0,18996.0,2016,October,Friday
784057939640352768,12.0,10.0,Balto,,,,,,,,,,,10380.0,28153.0,2016,October,Thursday
783821107061198850,12.0,10.0,Mairi,,Lakeland_terrier,0.266,True,golden_retriever,0.196,True,standard_poodle,0.134,True,1832.0,6997.0,2016,October,Thursday
783695101801398276,12.0,10.0,Loomis,,chow,0.314,True,golden_retriever,0.3,True,Australian_terrier,0.049,True,2999.0,9889.0,2016,October,Wednesday
783466772167098368,11.0,10.0,Finn,,Chihuahua,0.789,True,miniature_pinscher,0.116,True,toy_terrier,0.036,True,2078.0,7992.0,2016,October,Wednesday
783391753726550016,13.0,10.0,Godi,,Norwegian_elkhound,0.877,True,cairn,0.086,True,keeshond,0.011,True,5103.0,16017.0,2016,October,Tuesday
783334639985389568,12.0,10.0,Dave,,Cardigan,0.594,True,Shetland_sheepdog,0.131,True,Pembroke,0.101,True,10905.0,27538.0,2016,October,Tuesday
783085703974514689,11.0,10.0,Earl,,Chesapeake_Bay_retriever,0.241,True,Airedale,0.164,True,boxer,0.135,True,2024.0,7743.0,2016,October,Monday
782969140009107456,12.0,10.0,Cali,,seat_belt,0.474,False,golden_retriever,0.171,True,Labrador_retriever,0.111,True,6906.0,22854.0,2016,October,Monday
782747134529531904,11.0,10.0,Deacon,doggo,golden_retriever,0.561,True,otterhound,0.199,True,clumber,0.041,True,1321.0,7081.0,2016,October,Monday
782722598790725632,10.0,10.0,Penny,,Irish_setter,0.575,True,golden_retriever,0.339,True,seat_belt,0.046,False,5026.0,16326.0,2016,October,Sunday
782598640137187329,11.0,10.0,Timmy,,malamute,0.841,True,Tibetan_mastiff,0.141,True,Eskimo_dog,0.012,True,1770.0,7391.0,2016,October,Sunday
782305867769217024,12.0,10.0,Sampson,doggo,briard,0.504,True,soft-coated_wheaten_terrier,0.391,True,Lhasa,0.035,True,5134.0,15740.0,2016,October,Saturday
781661882474196992,5.0,10.0,NULL,,Pembroke,0.438,True,golden_retriever,0.227,True,collie,0.071,True,2529.0,9894.0,2016,September,Friday
781655249211752448,11.0,10.0,Combo,doggo,,,,,,,,,,1056.0,3792.0,2016,September,Friday
781524693396357120,12.0,10.0,NULL,,tennis_ball,0.995,False,Chesapeake_Bay_retriever,0.004,True,Labrador_retriever,0.001,True,5153.0,19619.0,2016,September,Thursday
781308096455073793,12.0,10.0,NULL,,,,,,,,,,,2388.0,6757.0,2016,September,Thursday
781251288990355457,11.0,10.0,Oakley,,Mexican_hairless,0.888,True,Italian_greyhound,0.031,True,seat_belt,0.027,False,1932.0,7930.0,2016,September,Wednesday
781163403222056960,10.0,10.0,NULL,,Shetland_sheepdog,0.974,True,collie,0.025,True,Border_collie,0.0,True,2585.0,9288.0,2016,September,Wednesday
780858289093574656,10.0,10.0,Dash,,Chesapeake_Bay_retriever,0.489,True,Sussex_spaniel,0.272,True,kelpie,0.107,True,1869.0,6814.0,2016,September,Tuesday
780800785462489090,11.0,10.0,Koda,,Siberian_husky,0.952,True,Eskimo_dog,0.035,True,Pembroke,0.009,True,1203.0,5201.0,2016,September,Tuesday
780601303617732608,12.0,10.0,Hercules,,Saint_Bernard,0.995,True,Cardigan,0.003,True,English_springer,0.001,True,3127.0,11446.0,2016,September,Tuesday
780543529827336192,12.0,10.0,NULL,,golden_retriever,0.628,True,Labrador_retriever,0.317,True,Tibetan_mastiff,0.012,True,1629.0,5959.0,2016,September,Monday
780459368902959104,11.0,10.0,Bear,,Great_Dane,0.382,True,German_shepherd,0.312,True,bull_mastiff,0.033,True,1005.0,5004.0,2016,September,Monday
780192070812196864,11.0,10.0,NULL,,vizsla,0.144,True,mongoose,0.091,False,hatchet,0.074,False,2092.0,8223.0,2016,September,Sunday
780074436359819264,10.0,10.0,NULL,doggo,,,,,,,,,,4584.0,11449.0,2016,September,Sunday
779834332596887552,11.0,10.0,Scout,,golden_retriever,0.994,True,cocker_spaniel,0.003,True,Great_Pyrenees,0.001,True,6513.0,17791.0,2016,September,Sunday
779123168116150273,12.0,10.0,Reggie,,toy_poodle,0.431,True,soft-coated_wheaten_terrier,0.06,True,cocker_spaniel,0.06,True,,,2016,September,Friday
779056095788752897,13.0,10.0,NULL,,Chihuahua,0.721,True,toy_terrier,0.113,True,kelpie,0.053,True,4220.0,13928.0,2016,September,Thursday
778990705243029504,11.0,10.0,Jay,,cocker_spaniel,0.715,True,Labrador_retriever,0.207,True,Chihuahua,0.029,True,6666.0,18787.0,2016,September,Thursday
778764940568104960,13.0,10.0,NULL,,,,,,,,,,,338.0,823.0,2016,September,Thursday
778748913645780993,11.0,10.0,Mya,,Staffordshire_bullterrier,0.351,True,boxer,0.201,True,American_Staffordshire_terrier,0.143,True,1210.0,6470.0,2016,September,Thursday
778650543019483137,10.0,10.0,Strider,,German_shepherd,0.516,True,malinois,0.3,True,kelpie,0.087,True,1395.0,5428.0,2016,September,Wednesday
778624900596654080,11.0,10.0,Penny,,Airedale,0.786,True,Irish_terrier,0.121,True,Lakeland_terrier,0.015,True,943.0,4347.0,2016,September,Wednesday
778408200802557953,14.0,10.0,NULL,,Pembroke,0.848,True,Cardigan,0.108,True,beagle,0.012,True,4014.0,12888.0,2016,September,Wednesday
778383385161035776,13.0,10.0,Nala,,collie,0.345,True,borzoi,0.313,True,Border_collie,0.213,True,,,2016,September,Wednesday
778286810187399168,11.0,10.0,Stanley,,Boston_bull,0.322,True,pug,0.23,True,muzzle,0.101,False,,,2016,September,Tuesday
778039087836069888,12.0,10.0,NULL,pupper,German_shepherd,0.718,True,malinois,0.111,True,Norwegian_elkhound,0.059,True,,,2016,September,Tuesday
778027034220126208,27.0,10.0,Sophie,,clumber,0.947,True,cocker_spaniel,0.016,True,Lhasa,0.007,True,1494.0,6202.0,2016,September,Tuesday
777885040357281792,3.0,10.0,Wesley,,Afghan_hound,0.124,True,basset,0.12,True,Siberian_husky,0.109,True,1518.0,6004.0,2016,September,Monday
777684233540206592,12.0,10.0,NULL,,cocker_spaniel,0.253,True,golden_retriever,0.163,True,otterhound,0.111,True,2732.0,10638.0,2016,September,Monday
777621514455814149,12.0,10.0,Derek,,chow,1.0,True,Norwich_terrier,0.0,True,Pomeranian,0.0,True,2346.0,8234.0,2016,September,Sunday
777189768882946048,12.0,10.0,Jeffrey,,Chihuahua,0.988,True,Mexican_hairless,0.004,True,hog,0.002,False,3993.0,13355.0,2016,September,Saturday
776813020089548800,12.0,10.0,Solomon,,toy_poodle,0.517,True,miniature_poodle,0.255,True,standard_poodle,0.169,True,,,2016,September,Friday
776477788987613185,11.0,10.0,Huck,pupper,Labrador_retriever,0.885,True,Chesapeake_Bay_retriever,0.058,True,paintbrush,0.006,False,,,2016,September,Thursday
776218204058357768,13.0,10.0,NULL,floofer,Samoyed,0.94,True,Pomeranian,0.056,True,keeshond,0.002,True,14761.0,28136.0,2016,September,Thursday
776201521193218049,10.0,10.0,NULL,,Rottweiler,0.502,True,black-and-tan_coonhound,0.155,True,bloodhound,0.135,True,2338.0,9038.0,2016,September,Wednesday
776088319444877312,10.0,10.0,NULL,,web_site,1.0,False,pug,0.0,True,menu,0.0,False,,,2016,September,Wednesday
775842724423557120,12.0,10.0,Blue,,chow,0.52,True,bath_towel,0.029,False,French_bulldog,0.026,True,2468.0,11050.0,2016,September,Tuesday
775364825476165632,11.0,10.0,Finley,doggo,beagle,0.571,True,Chihuahua,0.175,True,Pembroke,0.034,True,2722.0,6961.0,2016,September,Monday
775350846108426240,12.0,10.0,Maximus,,,,,,,,,,,3633.0,9593.0,2016,September,Monday
775085132600442880,13.0,10.0,Tucker,,chow,0.317,True,golden_retriever,0.242,True,Pomeranian,0.158,True,4379.0,14651.0,2016,September,Sunday
774757898236878852,12.0,10.0,Finley,,toy_poodle,0.72,True,miniature_poodle,0.252,True,Lakeland_terrier,0.007,True,1657.0,8142.0,2016,September,Saturday
774639387460112384,10.0,10.0,Sprinkles,,Walker_hound,0.628,True,basenji,0.129,True,Ibizan_hound,0.126,True,1617.0,6367.0,2016,September,Saturday
774314403806253056,14.0,10.0,NULL,,Eskimo_dog,0.596,True,Siberian_husky,0.223,True,Saluki,0.036,True,5096.0,20565.0,2016,September,Friday
773985732834758656,11.0,10.0,Winnie,pupper,giant_panda,0.451,False,fur_coat,0.148,False,pug,0.11,True,3591.0,10179.0,2016,September,Thursday
773922284943896577,12.0,10.0,Heinrich,,Pomeranian,0.554,True,Samoyed,0.432,True,chow,0.003,True,1630.0,6067.0,2016,September,Thursday
773704687002451968,12.0,10.0,Loki,,silky_terrier,0.324,True,Yorkshire_terrier,0.181,True,Airedale,0.133,True,1499.0,6246.0,2016,September,Thursday
773670353721753600,10.0,10.0,Shakespeare,,Old_English_sheepdog,0.969,True,Maltese_dog,0.013,True,soft-coated_wheaten_terrier,0.005,True,1226.0,5060.0,2016,September,Wednesday
773547596996571136,11.0,10.0,Chelsea,pupper,Norwegian_elkhound,0.372,True,Chesapeake_Bay_retriever,0.137,True,malamute,0.071,True,5706.0,20854.0,2016,September,Wednesday
773308824254029826,12.0,10.0,Bungalo,,shopping_cart,0.572,False,Labrador_retriever,0.151,True,shopping_basket,0.107,False,6957.0,22012.0,2016,September,Tuesday
773247561583001600,10.0,10.0,Chip,,seat_belt,0.714,False,miniature_pinscher,0.083,True,Brabancon_griffon,0.076,True,3011.0,8893.0,2016,September,Tuesday
773191612633579521,12.0,10.0,Grey,,Blenheim_spaniel,0.428,True,Shih-Tzu,0.219,True,Welsh_springer_spaniel,0.145,True,3811.0,9415.0,2016,September,Tuesday
772877495989305348,11.0,10.0,NULL,doggo,tabby,0.218,False,Norwegian_elkhound,0.139,True,wombat,0.074,False,3584.0,8061.0,2016,September,Monday
772826264096874500,11.0,10.0,Roosevelt,,basset,0.915,True,Walker_hound,0.072,True,beagle,0.008,True,2217.0,7574.0,2016,September,Monday
772581559778025472,10.0,10.0,NULL,,Newfoundland,0.574,True,Border_collie,0.128,True,Saint_Bernard,0.059,True,1588.0,6119.0,2016,September,Sunday
772193107915964416,12.0,10.0,Willem,pupper,Pembroke,0.368,True,Chihuahua,0.224,True,Pekinese,0.165,True,1291.0,5686.0,2016,September,Saturday
772152991789019136,10.0,10.0,NULL,,golden_retriever,0.275,True,Irish_setter,0.101,True,vizsla,0.074,True,1055.0,3599.0,2016,September,Saturday
772117678702071809,12.0,10.0,Jack,,Labrador_retriever,0.218,True,beagle,0.158,True,golden_retriever,0.128,True,688.0,3560.0,2016,September,Saturday
772114945936949249,10.0,10.0,Finn,,Chihuahua,0.803,True,toy_terrier,0.053,True,Italian_greyhound,0.037,True,440.0,2585.0,2016,September,Saturday
772102971039580160,11.0,10.0,Penny,,Pembroke,0.542,True,Cardigan,0.261,True,Shetland_sheepdog,0.064,True,866.0,3778.0,2016,September,Saturday
771908950375665664,13.0,10.0,NULL,,,,,,,,,,,1759.0,6196.0,2016,September,Saturday
771770456517009408,11.0,10.0,Davey,,papillon,0.533,True,collie,0.192,True,Border_collie,0.122,True,3147.0,11304.0,2016,September,Friday
771500966810099713,12.0,10.0,Dakota,,Labrador_retriever,0.834,True,golden_retriever,0.103,True,soccer_ball,0.012,False,2427.0,7788.0,2016,September,Friday
771380798096281600,11.0,10.0,Fizz,,collie,0.504,True,Border_collie,0.451,True,English_springer,0.013,True,4681.0,9931.0,2016,September,Thursday
771136648247640064,11.0,10.0,Dixie,,bathtub,0.369,False,golden_retriever,0.297,True,tub,0.202,False,2716.0,8624.0,2016,September,Thursday
771102124360998913,12.0,10.0,Charlie,,Labrador_retriever,0.569,True,pug,0.18,True,Staffordshire_bullterrier,0.034,True,1338.0,5876.0,2016,August,Wednesday
770787852854652928,10.0,10.0,Winston,,Bernese_mountain_dog,0.788,True,Greater_Swiss_Mountain_dog,0.164,True,EntleBucher,0.02,True,1107.0,4624.0,2016,August,Wednesday
770772759874076672,11.0,10.0,Sebastian,,chow,0.98,True,golden_retriever,0.01,True,Pomeranian,0.005,True,1328.0,4897.0,2016,August,Tuesday
770414278348247044,11.0,10.0,Al,,maillot,0.581,False,maillot,0.081,False,golden_retriever,0.054,True,1930.0,5956.0,2016,August,Tuesday
770293558247038976,10.0,10.0,Jackson,,Italian_greyhound,0.932,True,Mexican_hairless,0.039,True,whippet,0.013,True,1358.0,5859.0,2016,August,Monday
770069151037685760,10.0,10.0,Carbon,,Boston_bull,0.415,True,American_Staffordshire_terrier,0.287,True,Staffordshire_bullterrier,0.115,True,2129.0,7159.0,2016,August,Monday
769940425801170949,12.0,10.0,Klein,,miniature_pinscher,0.796,True,Chihuahua,0.155,True,Staffordshire_bullterrier,0.031,True,8852.0,29339.0,2016,August,Sunday
769695466921623552,13.0,10.0,Titan,,pug,0.407,True,muzzle,0.166,False,kuvasz,0.046,True,1565.0,6056.0,2016,August,Sunday
769212283578875904,12.0,10.0,DonDon,,golden_retriever,0.167,True,Pekinese,0.148,True,cocker_spaniel,0.083,True,1601.0,5087.0,2016,August,Friday
768970937022709760,12.0,10.0,Kirby,,Pomeranian,0.182,True,golden_retriever,0.111,True,mousetrap,0.086,False,6014.0,13432.0,2016,August,Friday
768855141948723200,11.0,10.0,Jesse,,chow,0.72,True,Brabancon_griffon,0.058,True,Rottweiler,0.055,True,828.0,3941.0,2016,August,Thursday
768609597686943744,10.0,10.0,Lou,,basenji,0.183,True,Italian_greyhound,0.136,True,whippet,0.06,True,1100.0,3867.0,2016,August,Thursday
